osmid,y,x,street_count,highway,geometry
1159008571,36.5517193,139.8893156,3,,POINT (139.8893156 36.5517193)
1159008572,36.5516891,139.8900836,3,,POINT (139.8900836 36.5516891)
1159008573,36.5519632,139.8913447,3,,POINT (139.8913447 36.5519632)
1159008575,36.5519446,139.8921184,3,,POINT (139.8921184 36.5519446)
1159008577,36.5523,139.8928275,3,,POINT (139.8928275 36.5523)
1159008585,36.5537121,139.8932801,3,,POINT (139.8932801 36.5537121)
1159008586,36.5539794,139.8923792,3,,POINT (139.8923792 36.5539794)
1159008592,36.55003,139.889924,1,,POINT (139.889924 36.55003)
1159008593,36.5500557,139.8888612,3,,POINT (139.8888612 36.5500557)
1159008595,36.5519957,139.8875633,4,traffic_signals,POINT (139.8875633 36.5519957)
1159008601,36.5503694,139.8889743,4,traffic_signals,POINT (139.8889743 36.5503694)
1159008608,36.547035,139.8889345,3,,POINT (139.8889345 36.547035)
1159008610,36.5563709,139.8906681,3,,POINT (139.8906681 36.5563709)
1159008611,36.5564028,139.8905608,3,,POINT (139.8905608 36.5564028)
1159008612,36.5539041,139.8888712,4,traffic_signals,POINT (139.8888712 36.5539041)
1159008613,36.5529216,139.8881095,4,,POINT (139.8881095 36.5529216)
1159008615,36.5511401,139.8872996,4,traffic_signals,POINT (139.8872996 36.5511401)
1159008621,36.5482038,139.8846817,4,,POINT (139.8846817 36.5482038)
1159008622,36.556175,139.8904889,3,,POINT (139.8904889 36.556175)
1159008624,36.5543612,139.8901511,3,,POINT (139.8901511 36.5543612)
1159008627,36.5583562,139.88798,4,,POINT (139.88798 36.5583562)
1159008628,36.5581515,139.8898228,4,,POINT (139.8898228 36.5581515)
1159008629,36.5579276,139.8913483,3,,POINT (139.8913483 36.5579276)
1159008630,36.5595579,139.891404,3,,POINT (139.891404 36.5595579)
1159008631,36.558761,139.8912869,3,,POINT (139.8912869 36.558761)
1159008637,36.5588791,139.8938164,4,,POINT (139.8938164 36.5588791)
1159008642,36.5584293,139.8925803,4,,POINT (139.8925803 36.5584293)
1159008651,36.5592702,139.8926716,4,,POINT (139.8926716 36.5592702)
1159008652,36.559604,139.8948233,3,,POINT (139.8948233 36.559604)
1159008653,36.5592218,139.8881807,3,,POINT (139.8881807 36.5592218)
1159008654,36.5586524,139.8920831,4,traffic_signals,POINT (139.8920831 36.5586524)
1159008656,36.560443,139.8903773,3,traffic_signals,POINT (139.8903773 36.560443)
1159008658,36.5577047,139.889741,4,,POINT (139.889741 36.5577047)
1159008659,36.5565786,139.889267,3,,POINT (139.889267 36.5565786)
1159008660,36.5575985,139.8879159,3,,POINT (139.8879159 36.5575985)
1159008661,36.5571902,139.8904752,3,,POINT (139.8904752 36.5571902)
1159008672,36.5572149,139.8906613,4,,POINT (139.8906613 36.5572149)
1159008692,36.5571082,139.8905548,4,,POINT (139.8905548 36.5571082)
1159065227,36.5501146,139.8916536,3,,POINT (139.8916536 36.5501146)
1159065228,36.5495509,139.891816,3,,POINT (139.891816 36.5495509)
1159065230,36.5558935,139.8913754,1,,POINT (139.8913754 36.5558935)
1159065231,36.5555267,139.8915468,3,,POINT (139.8915468 36.5555267)
1159065235,36.5555336,139.8919016,3,,POINT (139.8919016 36.5555336)
1159065238,36.5542491,139.8926583,3,,POINT (139.8926583 36.5542491)
1159065239,36.5542276,139.8947333,4,traffic_signals,POINT (139.8947333 36.5542276)
1159065240,36.5539255,139.896362,4,,POINT (139.896362 36.5539255)
1159065241,36.5583418,139.8970287,3,,POINT (139.8970287 36.5583418)
1159065242,36.5554808,139.8957631,3,,POINT (139.8957631 36.5554808)
1159065243,36.5551866,139.8970647,3,,POINT (139.8970647 36.5551866)
1159065244,36.5569267,139.8964799,3,,POINT (139.8964799 36.5569267)
1159065245,36.5569785,139.8962743,3,,POINT (139.8962743 36.5569785)
1159065246,36.5559135,139.8959158,3,,POINT (139.8959158 36.5559135)
1159065247,36.5549067,139.8955473,3,,POINT (139.8955473 36.5549067)
1159065248,36.5557469,139.8966245,3,,POINT (139.8966245 36.5557469)
1159065249,36.5557315,139.8971776,3,,POINT (139.8971776 36.5557315)
1159065250,36.5547303,139.8962589,3,,POINT (139.8962589 36.5547303)
1159065251,36.5576867,139.8975145,3,,POINT (139.8975145 36.5576867)
1159065252,36.5558185,139.8926297,3,,POINT (139.8926297 36.5558185)
1159065253,36.5555329,139.8924432,4,,POINT (139.8924432 36.5555329)
1159065254,36.5539287,139.892596,3,,POINT (139.892596 36.5539287)
1159110553,36.5456769,139.8812234,4,,POINT (139.8812234 36.5456769)
1159110556,36.5441698,139.8811576,3,traffic_signals,POINT (139.8811576 36.5441698)
1159112523,36.550594,139.8940068,4,,POINT (139.8940068 36.550594)
1159112587,36.5378862,139.8928605,4,,POINT (139.8928605 36.5378862)
1159112590,36.538418,139.8892992,4,,POINT (139.8892992 36.538418)
1159112592,36.5383955,139.8870299,4,,POINT (139.8870299 36.5383955)
1159112593,36.5384081,139.8862032,1,,POINT (139.8862032 36.5384081)
1159112608,36.5407241,139.8880189,3,,POINT (139.8880189 36.5407241)
1159112617,36.5410413,139.8895566,4,,POINT (139.8895566 36.5410413)
1159112679,36.5444594,139.889605,3,,POINT (139.889605 36.5444594)
1159112689,36.5449333,139.8930698,3,,POINT (139.8930698 36.5449333)
1159112692,36.5463813,139.8960603,3,,POINT (139.8960603 36.5463813)
1159112697,36.5427389,139.8938153,3,,POINT (139.8938153 36.5427389)
1159112698,36.5427555,139.891584,3,,POINT (139.891584 36.5427555)
1159112700,36.5431702,139.891465,3,,POINT (139.891465 36.5431702)
1159112711,36.5405393,139.8914321,3,,POINT (139.8914321 36.5405393)
1159112718,36.5394549,139.8931889,4,,POINT (139.8931889 36.5394549)
1159112726,36.5363316,139.8899094,3,,POINT (139.8899094 36.5363316)
1159112730,36.5364461,139.889192,3,,POINT (139.889192 36.5364461)
1159112783,36.5447313,139.8820531,3,,POINT (139.8820531 36.5447313)
1159112785,36.5436448,139.8820884,3,,POINT (139.8820884 36.5436448)
1159112934,36.5442085,139.8814266,4,,POINT (139.8814266 36.5442085)
1159113037,36.5420769,139.8938091,3,,POINT (139.8938091 36.5420769)
1159160342,36.5639078,139.8842929,3,,POINT (139.8842929 36.5639078)
1159160344,36.563702,139.8869677,3,,POINT (139.8869677 36.563702)
1159160351,36.5644865,139.88339,3,traffic_signals,POINT (139.88339 36.5644865)
1159160356,36.5662235,139.8985142,3,,POINT (139.8985142 36.5662235)
1159160361,36.5673723,139.8991904,1,,POINT (139.8991904 36.5673723)
1159160364,36.5681355,139.8977873,5,,POINT (139.8977873 36.5681355)
1159160367,36.5675414,139.8962885,3,,POINT (139.8962885 36.5675414)
1159160369,36.5674334,139.8966178,3,,POINT (139.8966178 36.5674334)
1159160373,36.5674433,139.89722,3,,POINT (139.89722 36.5674433)
1159160378,36.5740785,139.888648,3,,POINT (139.888648 36.5740785)
1159160386,36.5715492,139.888652,3,,POINT (139.888652 36.5715492)
1159160400,36.5606305,139.8975674,3,,POINT (139.8975674 36.5606305)
1159160419,36.5610219,139.8955542,3,,POINT (139.8955542 36.5610219)
1159160421,36.5598164,139.8942308,3,,POINT (139.8942308 36.5598164)
1159160464,36.5642689,139.8974158,4,,POINT (139.8974158 36.5642689)
1159160465,36.5635883,139.8971738,3,,POINT (139.8971738 36.5635883)
1159160466,36.5644715,139.8961952,3,,POINT (139.8961952 36.5644715)
1159160470,36.5624002,139.8951309,3,,POINT (139.8951309 36.5624002)
1159160472,36.5637637,139.8959286,4,,POINT (139.8959286 36.5637637)
1159160475,36.5649265,139.8963153,3,,POINT (139.8963153 36.5649265)
1159160478,36.5653924,139.8970547,4,,POINT (139.8970547 36.5653924)
1159160479,36.5656036,139.8952244,3,,POINT (139.8952244 36.5656036)
1159160480,36.5651146,139.8951493,4,,POINT (139.8951493 36.5651146)
1159160486,36.5623364,139.8969376,3,,POINT (139.8969376 36.5623364)
1159160492,36.5648215,139.8969384,3,,POINT (139.8969384 36.5648215)
1159160501,36.5703542,139.8976201,4,traffic_signals,POINT (139.8976201 36.5703542)
1159160502,36.5702347,139.8940743,4,,POINT (139.8940743 36.5702347)
1159160511,36.5686745,139.8950534,3,,POINT (139.8950534 36.5686745)
1159160521,36.567921,139.8946858,3,,POINT (139.8946858 36.567921)
1159160529,36.5672972,139.8943468,4,,POINT (139.8943468 36.5672972)
1159160535,36.5684753,139.8922731,3,,POINT (139.8922731 36.5684753)
1159160536,36.5684309,139.8935071,3,,POINT (139.8935071 36.5684309)
1159160537,36.5676076,139.8931822,3,,POINT (139.8931822 36.5676076)
1159160557,36.559859,139.8974202,3,,POINT (139.8974202 36.559859)
1159160581,36.5666678,139.8924242,3,,POINT (139.8924242 36.5666678)
1159160583,36.5667921,139.8907861,3,,POINT (139.8907861 36.5667921)
1159160588,36.5701555,139.8918132,3,,POINT (139.8918132 36.5701555)
1159160592,36.5679733,139.8915887,3,,POINT (139.8915887 36.5679733)
1159160603,36.5665403,139.8973046,4,,POINT (139.8973046 36.5665403)
1159160604,36.5703184,139.8986471,3,,POINT (139.8986471 36.5703184)
1159160615,36.5660014,139.8896975,3,,POINT (139.8896975 36.5660014)
1159160634,36.5630261,139.8919953,4,,POINT (139.8919953 36.5630261)
1159160637,36.5639678,139.8920466,3,,POINT (139.8920466 36.5639678)
1159160640,36.562827,139.891984,3,,POINT (139.891984 36.562827)
1159160643,36.562135,139.8918275,3,,POINT (139.8918275 36.562135)
1159160649,36.5673009,139.8885617,3,,POINT (139.8885617 36.5673009)
1159160650,36.5672776,139.8897518,4,traffic_signals,POINT (139.8897518 36.5672776)
1159160651,36.567235,139.8924121,3,,POINT (139.8924121 36.567235)
1159160658,36.5702812,139.889402,4,,POINT (139.889402 36.5702812)
1159160661,36.566344,139.8890429,3,,POINT (139.8890429 36.566344)
1159160664,36.5641013,139.8889111,3,,POINT (139.8889111 36.5641013)
1159160670,36.5701872,139.8912569,3,,POINT (139.8912569 36.5701872)
1159160673,36.5680871,139.8910189,4,,POINT (139.8910189 36.5680871)
1159160684,36.5640412,139.8900806,3,,POINT (139.8900806 36.5640412)
1159160686,36.5663267,139.8897063,4,,POINT (139.8897063 36.5663267)
1159160693,36.5749387,139.8915298,3,,POINT (139.8915298 36.5749387)
1159160697,36.5725328,139.8917184,3,,POINT (139.8917184 36.5725328)
1159160699,36.5726198,139.8909883,3,,POINT (139.8909883 36.5726198)
1159160701,36.572689,139.8900493,3,,POINT (139.8900493 36.572689)
1159160707,36.5737507,139.8900557,3,,POINT (139.8900557 36.5737507)
1159160708,36.5701543,139.8921068,4,traffic_signals,POINT (139.8921068 36.5701543)
1159160717,36.5693118,139.8887708,3,,POINT (139.8887708 36.5693118)
1159160718,36.5690829,139.8922127,4,,POINT (139.8922127 36.5690829)
1159160743,36.564051,139.8899,3,,POINT (139.8899 36.564051)
1159160745,36.5632317,139.8898022,3,,POINT (139.8898022 36.5632317)
1159160751,36.563218,139.8899173,3,,POINT (139.8899173 36.563218)
1159160752,36.5607274,139.8894811,3,,POINT (139.8894811 36.5607274)
1159160753,36.5623453,139.8911317,3,,POINT (139.8911317 36.5623453)
1159160763,36.5630904,139.8912426,4,,POINT (139.8912426 36.5630904)
1159160797,36.5609006,139.8943476,4,traffic_signals,POINT (139.8943476 36.5609006)
1159160799,36.561982,139.8922366,3,,POINT (139.8922366 36.561982)
1159160802,36.5624142,139.8907743,3,,POINT (139.8907743 36.5624142)
1159160804,36.5625866,139.8890198,4,traffic_signals,POINT (139.8890198 36.5625866)
1159160809,36.5635092,139.8869665,3,,POINT (139.8869665 36.5635092)
1159160810,36.5632853,139.8891921,4,,POINT (139.8891921 36.5632853)
1159160820,36.5622897,139.8942861,3,,POINT (139.8942861 36.5622897)
1159160856,36.5615256,139.8951542,4,,POINT (139.8951542 36.5615256)
1159160858,36.5636094,139.8932033,3,,POINT (139.8932033 36.5636094)
1159193475,36.5617188,139.8810823,3,,POINT (139.8810823 36.5617188)
1159193487,36.5624948,139.8810838,4,traffic_signals,POINT (139.8810838 36.5624948)
1159193510,36.5720613,139.8809554,4,,POINT (139.8809554 36.5720613)
1159193516,36.5719753,139.8797273,3,,POINT (139.8797273 36.5719753)
1159193524,36.5661695,139.8846444,3,,POINT (139.8846444 36.5661695)
1159193586,36.5727044,139.8820828,3,,POINT (139.8820828 36.5727044)
1159193645,36.5701025,139.880597,3,,POINT (139.880597 36.5701025)
1159193656,36.5714228,139.8798909,4,,POINT (139.8798909 36.5714228)
1159193661,36.5715402,139.8808006,4,,POINT (139.8808006 36.5715402)
1159193674,36.5734857,139.8808167,3,,POINT (139.8808167 36.5734857)
1159193677,36.5708111,139.880878,4,,POINT (139.880878 36.5708111)
1159193968,36.5695516,139.8816187,3,,POINT (139.8816187 36.5695516)
1159193978,36.5689063,139.8812416,3,,POINT (139.8812416 36.5689063)
1159193985,36.5662785,139.881189,4,,POINT (139.881189 36.5662785)
1159193988,36.565405,139.8810978,3,,POINT (139.8810978 36.565405)
1159194102,36.5645374,139.8799014,3,,POINT (139.8799014 36.5645374)
1159194120,36.569454,139.8810106,3,,POINT (139.8810106 36.569454)
1159194160,36.5676893,139.8817273,3,,POINT (139.8817273 36.5676893)
1159194169,36.567465,139.8816823,4,,POINT (139.8816823 36.567465)
1159194176,36.5665064,139.8815812,3,,POINT (139.8815812 36.5665064)
1159194196,36.5696044,139.8819408,3,,POINT (139.8819408 36.5696044)
1159194209,36.5697168,139.8826376,3,,POINT (139.8826376 36.5697168)
1159194503,36.5672179,139.8826746,4,traffic_signals,POINT (139.8826746 36.5672179)
1159194511,36.5679533,139.8838873,3,,POINT (139.8838873 36.5679533)
1159194520,36.5687989,139.8831432,3,,POINT (139.8831432 36.5687989)
1159194549,36.5710448,139.8817388,3,traffic_signals,POINT (139.8817388 36.5710448)
1159194709,36.5624757,139.8819576,4,,POINT (139.8819576 36.5624757)
1159194720,36.5721207,139.8818669,3,,POINT (139.8818669 36.5721207)
1159194782,36.5633442,139.8807128,3,,POINT (139.8807128 36.5633442)
1159194807,36.5671254,139.8801819,3,,POINT (139.8801819 36.5671254)
1160785975,36.5740557,139.8976478,3,,POINT (139.8976478 36.5740557)
1160785979,36.5736654,139.8967368,3,,POINT (139.8967368 36.5736654)
1160785981,36.5702831,139.8998978,3,,POINT (139.8998978 36.5702831)
1160785996,36.5695703,139.9014991,3,traffic_signals,POINT (139.9014991 36.5695703)
1160786002,36.5725422,139.8986607,3,,POINT (139.8986607 36.5725422)
1160786006,36.5746976,139.9015942,3,traffic_signals,POINT (139.9015942 36.5746976)
1160786014,36.5722461,139.9014462,4,,POINT (139.9014462 36.5722461)
1160786021,36.5721042,139.9019457,3,,POINT (139.9019457 36.5721042)
1160786031,36.574501,139.9031286,3,,POINT (139.9031286 36.574501)
1160786049,36.5743468,139.8962808,3,,POINT (139.8962808 36.5743468)
1160786053,36.5740634,139.8956803,3,,POINT (139.8956803 36.5740634)
1160786056,36.573112,139.895618,3,,POINT (139.895618 36.573112)
1160786064,36.5726573,139.8955887,3,,POINT (139.8955887 36.5726573)
1160786067,36.5731456,139.8948089,3,,POINT (139.8948089 36.5731456)
1160786072,36.5731516,139.8945141,3,,POINT (139.8945141 36.5731516)
1160786075,36.5717663,139.8944302,3,,POINT (139.8944302 36.5717663)
1160786079,36.5709703,139.8943881,3,,POINT (139.8943881 36.5709703)
1160786087,36.5720093,139.8961481,4,traffic_signals,POINT (139.8961481 36.5720093)
1160786090,36.571961,139.8974513,3,,POINT (139.8974513 36.571961)
1160786097,36.5736867,139.8962361,3,,POINT (139.8962361 36.5736867)
1160786099,36.5736397,139.8976282,3,,POINT (139.8976282 36.5736397)
1160786113,36.5712736,139.8962311,3,,POINT (139.8962311 36.5712736)
1160786128,36.570903,139.8936725,3,,POINT (139.8936725 36.570903)
1160786132,36.5748263,139.8976628,4,traffic_signals,POINT (139.8976628 36.5748263)
1160786142,36.5747987,139.8986542,3,,POINT (139.8986542 36.5747987)
1160786150,36.5703371,139.898239,3,,POINT (139.898239 36.5703371)
1160786158,36.5727636,139.8929641,3,,POINT (139.8929641 36.5727636)
1160786164,36.5727183,139.8937429,3,,POINT (139.8937429 36.5727183)
1160786165,36.5726256,139.8961858,3,,POINT (139.8961858 36.5726256)
1160786199,36.5703173,139.8963565,3,traffic_signals,POINT (139.8963565 36.5703173)
1160786215,36.5717925,139.8932842,4,,POINT (139.8932842 36.5717925)
1160786217,36.574943,139.8920976,4,,POINT (139.8920976 36.574943)
1160786231,36.5718503,139.8917228,3,,POINT (139.8917228 36.5718503)
1160786242,36.5748725,139.8962968,3,,POINT (139.8962968 36.5748725)
1160815425,36.5545227,139.9044799,4,,POINT (139.9044799 36.5545227)
1160815427,36.5541444,139.904432,4,,POINT (139.904432 36.5541444)
1160815429,36.5528309,139.9039905,3,,POINT (139.9039905 36.5528309)
1160815432,36.5530756,139.9028519,3,,POINT (139.9028519 36.5530756)
1160815434,36.5539444,139.9031168,3,,POINT (139.9031168 36.5539444)
1160815435,36.5535398,139.9050106,3,,POINT (139.9050106 36.5535398)
1160815439,36.5543797,139.9055285,3,,POINT (139.9055285 36.5543797)
1160815441,36.5526541,139.9048371,3,,POINT (139.9048371 36.5526541)
1160815447,36.5541551,139.9070698,4,traffic_signals,POINT (139.9070698 36.5541551)
1160815450,36.5522782,139.9066492,3,,POINT (139.9066492 36.5522782)
1160815453,36.5540155,139.9079366,4,,POINT (139.9079366 36.5540155)
1160815455,36.5530632,139.9077175,3,,POINT (139.9077175 36.5530632)
1160815457,36.5529575,139.9084018,3,,POINT (139.9084018 36.5529575)
1160815465,36.5511561,139.900738,3,traffic_signals,POINT (139.900738 36.5511561)
1160815489,36.5511922,139.9069935,3,,POINT (139.9069935 36.5511922)
1160815501,36.5475092,139.9063253,3,,POINT (139.9063253 36.5475092)
1160815504,36.5459925,139.9065972,3,,POINT (139.9065972 36.5459925)
1160815509,36.54512,139.9064542,4,,POINT (139.9064542 36.54512)
1160815511,36.5452055,139.9043046,4,traffic_signals,POINT (139.9043046 36.5452055)
1160815515,36.5432481,139.9037933,4,,POINT (139.9037933 36.5432481)
1160815518,36.5420983,139.9028504,5,traffic_signals,POINT (139.9028504 36.5420983)
1160815520,36.5550434,139.8977304,3,,POINT (139.8977304 36.5550434)
1160815521,36.5542899,139.9013935,4,,POINT (139.9013935 36.5542899)
1160815523,36.553388,139.9012908,4,traffic_signals,POINT (139.9012908 36.553388)
1160815525,36.5538238,139.9091123,3,traffic_signals,POINT (139.9091123 36.5538238)
1160815529,36.5547101,139.9031054,4,traffic_signals,POINT (139.9031054 36.5547101)
1160815531,36.5531201,139.902623,4,traffic_signals,POINT (139.902623 36.5531201)
1160815538,36.5525851,139.9010836,3,,POINT (139.9010836 36.5525851)
1160815539,36.5505757,139.9005869,4,,POINT (139.9005869 36.5505757)
1160815541,36.5488875,139.9002127,3,,POINT (139.9002127 36.5488875)
1160815543,36.5467323,139.8996463,4,traffic_signals,POINT (139.8996463 36.5467323)
1160815546,36.5460034,139.8994536,4,,POINT (139.8994536 36.5460034)
1160815549,36.544362,139.899232,4,traffic_signals,POINT (139.899232 36.544362)
1160815558,36.5488517,139.8986963,3,,POINT (139.8986963 36.5488517)
1160815563,36.5510292,139.9023563,4,traffic_signals,POINT (139.9023563 36.5510292)
1160815574,36.5482769,139.9032192,4,traffic_signals,POINT (139.9032192 36.5482769)
1160815578,36.5464138,139.9044023,3,,POINT (139.9044023 36.5464138)
1160815588,36.5464103,139.9042729,3,,POINT (139.9042729 36.5464103)
1160815590,36.5481949,139.9030274,4,traffic_signals,POINT (139.9030274 36.5481949)
1160815591,36.5492085,139.9023216,3,,POINT (139.9023216 36.5492085)
1160815600,36.5531429,139.9025016,4,traffic_signals,POINT (139.9025016 36.5531429)
1160815626,36.550712,139.8994764,3,,POINT (139.8994764 36.550712)
1160815629,36.5503083,139.8973374,3,,POINT (139.8973374 36.5503083)
1160815631,36.5506786,139.8992233,4,,POINT (139.8992233 36.5506786)
